Title,GitHubCoverURL
A Murder at the Embassy,https://mrchristianq.github.io/chris-delicious-library/covers/movies/a-murder-at-the-embassy.jpg
Exit 8,https://mrchristianq.github.io/chris-delicious-library/covers/movies/exit-8.jpg
The Housemaid,https://mrchristianq.github.io/chris-delicious-library/covers/movies/the-housemaid.jpg
